date,gdi,comp,wages,supp,topi,subsidies,nos,nos_priv,interest,bctp,prop,rental,cprof,ctax,cprof_at,gov_ent,cfc,topi_net,ucap,ni,lab_net,cap_net,prop_net,capmax_net,labmax_net,c_comp,c_wages,c_supp,c_ucap,c_prop,c_cfc,c_topi,c_ctax,c_rent,lab_gross
2017-03-01,19237015,10234606,8321309,1913297,1336928,59353,4635425,4639601,719380,155911,1409373,633854,1721084,278867,1442217,-4176,3089409,1277575,2951362,14595341,70.12241783182729,20.22126101747126,9.656321150701446,29.877582168172708,79.77873898252874,53.20267203617609,43.25675787017892,9.945914165997168,15.34209959289422,7.326360144752187,16.059710927085103,6.641233060326667,1.44963758670459,3.2949706594292305,53.20267203617609
2017-06-01,19405930,10346597,8412804,1933793,1353479,58042,4634921,4639446,715577,146284,1419731,634271,1723584,291112,1432472,-4525,3128974,1295437,2928604,14694932,70.40928804570174,19.92934707013275,9.661364884165506,29.590711954298257,80.07065292986725,53.31667691267566,43.35171774813163,9.964959164544034,15.09128395289481,7.315964759225659,16.12380339411716,6.675469817730972,1.5001187781260676,3.2684390802192937,53.31667691267566
2017-09-01,19601627,10489187,8529079,1960108,1371965,61912,4631928,4636377,721180,129494,1423933,643753,1718016,309673,1408344,-4449,3170459,1310053,2902771,14815891,70.79686938841546,19.59228101772617,9.610849593858378,29.203130611584548,80.40771898227383,53.51181817713397,43.51209723560192,9.999720941532047,14.808826838710889,7.264361269602773,16.17446857855218,6.683389088058863,1.5798331434426336,3.2841814610593296,53.51181817713397
2017-12-01,19932229,10669524,8676874,1992650,1393513,60192,4722414,4726274,725840,140013,1461500,656233,1742688,308972,1433716,-3860,3206970,1333321,2955802,15086826,70.72079972288405,19.59194067725047,9.687259599865472,29.27920027711594,80.40805932274954,53.529005712306436,43.53187995181071,9.997125760495727,14.829259687915487,7.3323460211098315,16.0893696334715,6.689271932406556,1.550112634166505,3.2923211949852673,53.529005712306436
2018-03-01,20204957,10793160,8772662,2020498,1423291,58705,4797737,4800907,746232,146597,1472227,663498,1772353,282439,1489914,-3170,3249473,1364586,3046241,15311628,70.48995704441096,19.894951732108435,9.615091223480611,29.510042955589046,80.10504826789156,53.41837649048201,43.41836510713683,10.000011383345186,15.076701227327531,7.286464405739641,16.082553405087673,6.7537189017526735,1.3978698395646176,3.283837723584366,53.41837649048201
2018-06-01,20470200,10901138,8853506,2047632,1440928,58236,4891180,4894145,753782,145723,1479569,669037,1846034,301972,1544062,-2965,3295191,1382692,3112604,15493311,70.3602864487778,20.08998593005717,9.549727621165031,29.6397135512222,79.91001406994283,53.25369561606628,43.250705904192436,10.002989711873846,15.205537806176784,7.227916678879542,16.09750271125832,6.754657990640053,1.4751785522369103,3.2683461812781505,53.25369561606628
2018-09-01,20760836,11052538,8979529,2073009,1463593,57831,4968099,4972549,752051,172041,1499864,679784,1868808,299402,1569406,-4450,3334438,1405762,3173282,15725684,70.2833530166319,20.178975998754648,9.53767098461345,29.7166469833681,79.82102400124535,53.237441883361534,43.252251498928075,9.985190384433459,15.284943246023426,7.224487491736845,16.061193296840262,6.771220580905316,1.4421480907608923,3.274357545139319,53.237441883361534
2018-12-01,20936314,11123918,9034733,2089185,1500564,78508,5019029,5026810,773520,158881,1529663,673633,1891113,305881,1585232,-7781,3371311,1422056,3191266,15844847,70.20527241443227,20.14071830419063,9.654009281377094,29.794727585567724,79.85928169580937,53.13217025690387,43.15340799722434,9.978762259679522,15.242730883764926,7.306266996186626,16.10269601420766,6.792294001704407,1.461006937515362,3.2175338982783694,53.13217025690387
2019-03-01,21211258,11340453,9233277,2107177,1508328,69054,5013214,5026520,772025,170691,1533982,674440,1875383,283093,1592290,-13307,3418317,1439274,3209446,16083881,70.50818766938154,19.954425178848314,9.537387151770147,29.491812330618462,80.04557482115169,53.46431126338664,43.53007728254496,9.93423869531925,15.130861168158908,7.231923726541821,16.115578811968625,6.785424985165896,1.3346355977566253,3.1796322500061054,53.46431126338664
2019-06-01,21369395,11400573,9285008,2115565,1520200,58870,5044702,5059621,770067,164621,1535592,682800,1906540,295889,1610651,-14919,3462789,1461330,3228139,16164304,70.52931570700477,19.970788720627873,9.49989557236736,29.470684292995234,80.02921127937213,53.35000359158507,43.45002748089031,9.899976110694757,15.106365903199412,7.185940453625383,16.204431618209124,6.8384247658859785,1.3846391065353043,3.1952238236038033,53.35000359158507
2019-09-01,21557692,11465005,9340972,2124033,1553580,81198,5120509,5133455,736816,167456,1570867,690231,1968085,294243,1673842,-12946,3499797,1472382,3268345,16304217,70.3192615750882,20.046010182519037,9.63472824239275,29.680738424911787,79.95398981748096,53.182896387980676,43.330111590795525,9.852784797185153,15.16092260711397,7.286805099544051,16.234562586755576,6.829961203639054,1.3649095645303773,3.2017852374920284,53.182896387980676
2019-12-01,21793424,11627855,9488760,2139095,1552419,82703,5166693,5174084,739178,142815,1582660,706257,2003175,315554,1687621,-7390,3529160,1469716,3275871,16486386,70.53004218147021,19.870158323358435,9.59979949517135,29.469957818529785,80.12984167664156,53.35487897633708,43.53955578526807,9.815323191069012,15.031465454900523,7.262098879001298,16.193692188983245,6.743850805637517,1.4479321835797807,3.2406885673403134,53.35487897633708
2020-03-01,21753360,11788802,9636601,2152201,1555343,80661,4920142,4920904,730215,134540,1583418,729239,1743493,269338,1474154,-762,3569734,1474682,3068148,16440368,71.70643625495488,18.662282985393027,9.631280759652096,28.293563745045123,81.33771701460697,54.19301661904184,44.299368005678204,9.893648613363636,14.104248722955901,7.2789582850649275,16.410035047459335,6.77909987238753,1.2381443602275695,3.3523051151638183,54.19301661904184
2020-06-01,19785283,11058708,9004818,2053891,1417925,1032430,4741509,4743250,768561,135883,1429455,736238,1673111,280928,1392184,-1741,3599571,385495,3032866,15521029,71.24983788123842,19.54036681459715,9.209795304164434,28.750162118761583,80.45963318540285,55.893605363137844,45.51270760190794,10.380902815491696,15.328898757728156,7.224839796327402,18.193174189118245,1.9483926512448673,1.419883657969411,3.721139596537487,55.893605363137844
2020-09-01,21278878,11577348,9441454,2135895,1540311,1163937,5689675,5696842,748322,153573,1710708,752498,2331741,351852,1979889,-7168,3635481,376374,3634282,16922338,68.41458904791997,21.476240458026545,10.109170494053481,31.585410952080025,78.52375954197346,54.40769950370503,44.37007439959945,10.037629803601487,17.079293372517103,8.039465238721704,17.084928068105846,1.7687680713240614,1.653527032769303,3.5363612686721546,54.40769950370503
2020-12-01,22201274,11998133,9808923,2189211,1571481,517003,5462050,5464628,757415,160321,1674448,755736,2116707,342119,1774588,-2578,3686612,1054478,3448060,17120641,70.07992866622226,20.13978331769237,9.780288016085379,29.92007133377775,79.86021668230764,54.04254278380601,44.18180235963035,9.860744928421676,15.530910523423115,7.542125735667241,16.605407419412057,4.749628332139858,1.5409881432930381,3.4040208683519695,54.04254278380601
2021-03-01,22666120,12099868,9888910,2210958,1601675,536797,5768348,5778488,736093,169695,1699759,754372,2418569,374329,2044240,-10140,3733026,1064878,3704400,17504027,69.12619593194184,21.163130061442434,9.710674006615735,30.873804068058167,78.83686993855757,53.38305806198856,43.62859633673518,9.754461725253373,16.343335339264065,7.499117625778034,16.469629561654134,4.698104483696372,1.6514913006725456,3.328192032866675,53.38305806198856
2021-06-01,23341793,12414481,10181261,2233220,1704535,846811,6254648,6268422,691178,186741,1848911,769971,2771620,452428,2319192,-13774,3814940,857724,3967082,18230474,68.09741205851257,21.760717795927853,10.141870145559572,31.902587941487425,78.23928220407215,53.18563573929389,43.61816163822548,9.567474101068415,16.995618117254317,7.921032458817538,16.343817289443017,3.6746277374664404,1.938274407625841,3.298679754378766,53.18563573929389
2021-09-01,23960834,12715652,10462419,2253232,1720511,690304,6301569,6312419,678337,201253,1870426,782632,2779772,486645,2293126,-10850,3913406,1030207,3955348,18541426,68.57968745230275,21.33249082352134,10.087821724175907,31.420312547697247,78.66750917647866,53.0684866812232,43.66466960206811,9.403812905677658,16.50755562181183,7.806180703059001,16.332511631272936,4.299545666899575,2.031001925892897,3.2662969911648316,53.0684866812232
2021-12-01,24782510,13048221,10772038,2276183,1773621,430375,6369262,6378224,686568,215005,1855551,799901,2821198,562100,2259098,-8962,4021781,1343246,3960572,18864344,69.16869730535024,20.995015782154947,9.83628691249481,30.831302694649757,79.00498421784505,52.650925995793,43.46629134821291,9.184634647580088,15.981319083498807,7.487340870638204,16.22830375131494,5.420137024054465,2.2681318397531163,3.227683555862582,52.650925995793
2022-03-01,25355538,13197429,10910487,2286941,1804925,151660,6353835,6359533,713901,222278,1835997,818606,2768751,584260,2184491,-5698,4151009,1653265,3939276,18972702,69.5600921787524,20.76286234823063,9.67704547301697,30.4399078212476,79.23713765176937,52.04949309298821,43.02999605056694,9.019493098509683,15.536156243263306,7.241009833828018,16.371212474371475,6.520330982525396,2.3042697812209703,3.228509684945356,52.04949309298821
2022-06-01,25911036,13312321,11013315,2299006,1843376,130091,6612524,6623330,716658,265038,1849479,860369,2931787,604585,2327202,-10806,4272906,1713285,4169267,19331067,68.86490538778848,21.567702393251235,9.567392218960288,31.135094612211525,78.43229760674876,51.37703100717393,42.504340621501974,8.872690385671959,16.0906997311879,7.137804138746131,16.490679878643217,6.612182546463986,2.3333107946745164,3.3204731759857076,51.37703100717393
2022-09-01,26428685,13630563,11297004,2333560,1851121,119079,6694060,6711641,670375,260808,1889057,887162,3004240,601046,2403194,-17582,4372020,1732042,4221539,19741159,69.04641718350985,21.384453668601726,9.569129147888429,30.953582816490158,78.61554633139828,51.57488161064389,42.74523685154975,8.829648542861667,15.973322168696626,7.147752527225626,16.542707289447055,6.553644269474626,2.274218335115803,3.3568147639581767,51.57488161064389
2022-12-01,26524802,13708554,11345619,2362935,1838466,111147,6655366,6685327,655005,263195,1901143,918289,2947695,612382,2335313,-29961,4433563,1727319,4171802,19781499,69.29987459494349,21.08941289029714,9.610712514759372,30.70012540505651,78.91058710970286,51.68202198078613,42.773623720169525,8.908398260616611,15.72792890216485,7.167416367518974,16.714782640036294,6.512090080823223,2.308714688991835,3.4620013374652148,51.68202198078613
2023-03-01,26980543,13908829,11499758,2409071,1844856,104042,6833079,6873168,680457,232914,1933796,965485,3060515,608088,2452427,-40089,4497821,1740814,4331283,20173908,68.94464374478163,21.469727134673164,9.585629120545212,31.055356255218374,78.53027286532684,51.5513308979734,42.62241126874281,8.92891962923059,16.05335741389638,7.167372428345864,16.670609631540774,6.452108840063004,2.2538019342309012,3.5784491068248703,51.5513308979734
2023-06-01,27229058,14113671,11662736,2450935,1844461,101998,6830154,6878239,670332,225391,1931691,998019,3052805,600896,2451909,-48084,4542770,1742463,4345651,20391013,69.21515375425439,21.31159937958943,9.473246866156183,30.784846245745612,78.68840062041058,51.83312254136739,42.831948134232185,9.001174407135201,15.959608297870606,7.094226322482401,16.683537124200182,6.39927756590037,2.206818906478513,3.665271857733749,51.83312254136739
2023-09-01,27615625,14355547,11857225,2498322,1865055,104241,6906500,6956474,607499,239978,1943090,1012853,3153053,612265,2540788,-49974,4592763,1760814,4401118,20699755,69.35128942347386,21.26169126156324,9.387019314962906,30.64871057652615,78.73830873843676,51.98342242842594,42.936652710195766,9.046769718230168,15.937057372411452,7.036197804684848,16.631030440194635,6.376151182528007,2.217096299649202,3.667680887178907,51.98342242842594
2023-12-01,28117423,14535463,11993860,2541603,1889680,98728,7141472,7190998,631230,256307,1959256,1033579,3310625,630791,2679835,-49526,4649537,1790952,4600951,21095670,68.90258996277436,21.80993066349635,9.287479373729301,31.09741003722565,78.19006933650365,51.695573239411026,42.65632735972994,9.03924587968108,16.363345246824363,6.968120798268035,16.536142021265604,6.369545317150864,2.243416830909433,3.6759378695551153,51.695573239411026
2024-03-01,28468437,14760769,12170615,2590154,1921710,95709,7186930,7234810,636902,302227,1982888,1069014,3243778,661603,2582175,-47880,4694737,1826001,4590318,21333975,69.1890236113992,21.516468449972404,9.294507938628408,30.81097638860081,78.48353155002759,51.84959399070627,42.751258174096456,9.098335816609813,16.124236114543276,6.965215547309464,16.49102477947771,6.4141245267522065,2.323987790408023,3.7550849735796876,51.84959399070627
2024-06-01,28861120,14965578,12339054,2626524,1943205,93717,7283935,7331512,623005,282196,2013245,1069665,3343401,682519,2660882,-47577,4762119,1849488,4635748,21614571,69.23837627866868,21.44732828608997,9.314295435241347,30.76162372133132,78.55267171391003,51.853767282766576,42.753205696799014,9.100561585967558,16.062259538091382,6.975630190373763,16.500118498519807,6.408233637502633,2.3648389251699173,3.7062490991340598,51.853767282766576
2024-09-01,29117284,15138339,12481008,2657331,1965861,92815,7271763,7317932,578888,287438,2031727,1077265,3342615,677236,2665379,-46169,4834135,1873046,4608970,21779036,69.50876521807486,21.16241508577331,9.328819696151841,30.49123478192515,78.8375849142267,51.99090340980979,42.864602344092255,9.12630106571753,15.828983225221144,6.9777352860246165,16.602286806695293,6.432763440436271,2.325890010895247,3.699744110748791,51.99090340980979
2024-12-01,29560027,15331807,12649290,2682517,1987964,94717,7439167,7487380,605559,273859,2064460,1096651,3446851,700007,2746844,-48212,4895805,1893247,4722913,22119180,69.31453607231371,21.35211612727054,9.333347800415748,30.68546392768629,78.64788387272947,51.86668807846488,42.79187566371303,9.074812414751854,15.977363620134717,6.983958438197638,16.562248065605623,6.40475396047507,2.368086470286377,3.7099120376310886,51.86668807846488
2025-03-01,29895650,15533625,12811427,2722198,2014357,107697,7512182,7560504,628483,276116,2103269,1115588,3437048,670431,2766617,-48322,4943183,1906660,4786804,22423698,69.27325278818864,21.34707665078258,9.379670561028783,30.72674721181136,78.65292334921742,51.95948239961332,42.853816525146634,9.105665874466686,16.01170738886761,7.035368021769053,16.53479017850423,6.377717159519864,2.242570407400408,3.73160643772589,51.95948239961332
2025-06-01,30244878,15633343,12883031,2750312,2203114,119970,7533589,7586019,629204,274248,2105150,1119216,3458201,670256,2787945,-52430,4994803,2083144,4810613,22549106,69.33021202703114,21.3339411327438,9.335846840225063,30.669787972968862,78.6660588672562,51.68922486643854,42.595744641456314,9.093480224982226,15.90554605642648,6.960352096642612,16.514541734967487,6.887592669410007,2.216097548814712,3.7005141829304122,51.68922486643854
2025-09-01,30789434,15859761,13072222,2787539,2289609,124163,7652120,7704951,598325,293394,2117675,1112239,3583317,693569,2889748,-52832,5112107,2165446,4893706,22871142,69.34398378533088,21.396858976259253,9.25915723840987,30.656016214669123,78.60314102374075,51.510401262978725,42.45684412386405,9.053557139114671,15.894108348987514,6.877927668303354,16.60344584444131,7.033081543493135,2.2526201683343707,3.6124048269286146,51.510401262978725
2025-12-01,31199940,15971853,13158885,2812968,2348021,96603,7766589,7823191,589883,286013,2111332,1110995,3724969,746427,2978542,-56602,5210081,2251418,4965433,23048618,69.29635867972648,21.54330034017658,9.160340980096942,30.70364132027352,78.45669965982343,51.19193498449035,42.17599456922033,9.015940415270029,15.914879964512751,6.767102757248892,16.699009677582712,7.216097210443354,2.3923988315362146,3.560888258118445,51.19193498449035
2026-03-01,31574222,16103887,13267596,2836291,2357112,134579,7970304,8030095,620503,279524,2138045,1127650,3864373,802767,3061606,-59791,5277498,2222533,5089283,23331215,69.02292486696471,21.813193183466872,9.163881949568422,30.977075133035292,78.18680681653314,51.003274126596054,42.02034178387673,8.982932342719323,16.1184747481664,6.771489096390087,16.71457811375368,7.039074470306822,2.5424759476258827,3.571426082960967,51.003274126596054
2026-06-01,32245142,16245811,13386754,2859057,2372429,128363,8375649,8440658,619876,268914,2158708,1147549,4245610,905944,3339666,-65009,5379616,2244066,5376005,23780524,68.31561407141407,22.606755847768536,9.077630080817395,31.68438592858593,77.39324415223146,50.38219710739683,41.515568453691415,8.866628653705417,16.672294387787158,6.694676674086286,16.683492973918366,6.959392518724216,2.8095519008723855,3.5588275592025616,50.38219710739683
